RefSeqID	FBgn	Chr	Start	End	Score	Strand	IC_4_6_K4me3_1	IC_4_6_K4me3_2	IC_6_8_K4me3_1	IC_6_8_K4me3_2	IC_8_10_K4me3_1	IC_8_10_K4me3_2	VC_4_6_K4me3_1	VC_4_6_K4me3_2	VC_68_K4me3_1_1	VC_68_K4me3_2_1	VC_810_K4me3_1_1	VC_810_K4me3_2_1	IC_4_6_K27ac_1	IC_4_6_K27ac_3	IC_6_8_K27ac_1	IC_6_8_K27ac_3	IC_8_10_K27ac_1	IC_8_10_K27ac_2	VC_4_6_K27ac_1	VC_4_6_K27ac_2	VC_68_K27ac_1_1	VC_68_K27ac_2_1	VC_810_K27ac_1_1	VC_810_K27ac_2_1	IC_4_6_K79me3_1	IC_4_6_K79me3_2	IC_6_8_K79me3_1	IC_6_8_K79me3_2	IC_8_10_K79me3_1	IC_8_10_K79me3_2	VC_4_6_K79me3_1	VC_4_6_K79me3_2	VC_68_K79me3_1_1	VC_68_K79me3_2_1	VC_810_K79me3_1_1	VC_810_K79me3_2_1	IC_4_6_K4mono_1	IC_4_6_K4mono_2	IC_6_8_K4mono_1	IC_6_8_K4mono_2	IC_8_10_K4mono_1	IC_8_10_K4mono_2	VC_4_6_K4mono_1	VC_4_6_K4mono_2	VC_68_K4mono_1_1	VC_68_K4mono_2_1	VC_810_K4mono_1_1	VC_810_K4mono_2_1	IC_4_6_K27me3_1	IC_4_6_K27me3_2	IC_6_8_K27me3_2	IC_6_8_K27me3_3	IC_8_10_K27me3_1	IC_8_10_K27me3_2	VC_4_6_K27me3_1	VC_4_6_K27me3_2	VC_68_K27me3_1_1	VC_68_K27me3_2_1	VC_810_K27me3_1_1	VC_810_K27me3_2_1	X4.6h_Ind.neg_1	X4.6h_Ind.neg_2	X4.6h_Ind.pos_1	X4.6h_Ind.pos_2	X6.8h_Ind.neg_1	X6.8h_Ind.neg_2	X6.8h_Ind.pos_1	X6.8h_Ind.pos_2	X4.6h_Vnd.neg_1	X4.6h_Vnd.neg_2	X4.6h_Vnd.pos_1	X4.6h_Vnd.pos_2	X6.8h_Vnd.neg_1	X6.8h_Vnd.neg_2	X6.8h_Vnd.pos_1	X6.8h_Vnd.pos_2	X4.6h_Pros.neg_1	X4.6h_Pros.neg_2	X4.6h_Pros.pos_1	X4.6h_Pros.pos_2	X6.8h_Pros.neg_1	X6.8h_Pros.neg_2	X6.8h_Pros.pos_1	X6.8h_Pros.pos_2	X6.8h_Elav.neg_1	X6.8h_Elav.neg_2	X6.8h_Elav.pos_1	X6.8h_Elav.pos_2	X8.10h_Elav.neg_1	X8.10h_Elav.neg_2	X8.10h_Elav.pos_1	X8.10h_Elav.pos_2	X18.22h_Elav.neg_1	X18.22h_Elav.neg_2	X18.22h_Elav.pos_1	X18.22h_Elav.pos_2	X6.8h_Repo.neg_1	X6.8h_Repo.neg_2	X6.8h_Repo.pos_1	X6.8h_Repo.pos_2	X8.10h_Repo.neg_1	X8.10h_Repo.neg_2	X8.10h_Repo.pos_1	X8.10h_Repo.pos_2	X18.22h_Repo.neg_1	X18.22h_Repo.neg_2	X18.22h_Repo.pos_1	X18.22h_Repo.pos_2	CGID	Symbol	Biotype	Tissue_46_K4me3	Tissue_68_K4me3	Tissue_810_K4me3	Tissue_46_K27ac	Tissue_68_K27ac	Tissue_810_K27ac	Tissue_46_K79me3	Tissue_68_K79me3	Tissue_810_K79me3	Tissue_46_K4me1	Tissue_68_K4me1	Tissue_810_K4me1	Tissue_46_K27me3	Tissue_68_K27me3	Tissue_810_K27me3	fit3.cluster	K4_vector	K27_vector	K79_vector	Euklidian_dist
NM_079178.3	NA	3L	3417761	3417961	500	-	872	864	487	881	711	1651	2321	2569	2220	2682	2261	1892	441	464	750	53	413	366	603	192	614	880	548	623	601	1196	642	430	555	898	1358	581	1512	1095	679	233	55	152	63	63	53	58	55	66	127	108	105	131	19	41	37	20	9	40	74	28	50	42	74	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.144337970599552	0.140234325026796	0.373663846749855	-0.216715961827289	0.0721388890435778	-0.233161183323796	0.533481854895327	0.923643150254723	0.363972814481402	0	0	0	0	0	0	3	0.658236142376203	-0.377738256107507	1.82109781963145	1.97290604893489
NM_079178.3	FBgn0014388	3L	3417761	3417961	500	-	872	864	487	881	711	1651	2321	2569	2220	2682	2261	1892	441	464	750	53	413	366	603	192	614	880	548	623	601	1196	642	430	555	898	1358	581	1512	1095	679	233	55	152	63	63	53	58	55	66	127	108	105	131	19	41	37	20	9	40	74	28	50	42	74	36	13.8091431299253	13.8144222125581	13.8403734735478	14.1890315020165	14.5255044236573	14.4844445959032	14.486736031963	14.1632416538596	14.0377798622117	13.8475829117142	14.0380475706487	14.2569564614721	13.9714763059242	13.873608958535	13.7265534797958	13.9319830780573	14.1895104268625	14.5637764196868	14.0122278205567	14.3557022954925	14.3611941686174	14.3959737302315	14.4271292610615	14.0199630474848	14.1869530136089	14.412986378109	13.0387591247056	13.6591295918804	14.9401806766755	14.5763011981944	13.3200615454675	12.5924226022618	16.867754184295	14.8874195700353	12.9945503893627	13.4176960887613	14.493643685103	14.5845439892131	15.5303880488909	14.8964936069337	14.5874865737708	14.3868246699526	14.5524582787833	14.0216738117041	15.7954929204816	15.0232634060738	15.7856820079553	15.4533082654566	CG1921	sty	protein_coding	0.144337970599552	0.140234325026796	0.373663846749855	-0.216715961827289	0.0721388890435778	-0.233161183323796	0.533481854895327	0.923643150254723	0.363972814481402	0	0	0	0	0	0	3	0.658236142376203	-0.377738256107507	1.82109781963145	1.97290604893489
NM_001299437.1	FBgn0265186	2R	12950009	12950209	500	-	23	32	13	17	58	3	33	22	21	11	35	51	105	74	98	73	157	141	230	77	327	257	250	133	27	124	11	33	46	38	56	26	47	39	52	16	183	292	296	240	292	194	283	112	428	366	466	428	1165	478	806	1136	571	1270	804	463	631	549	963	699	9.1695052954483	9.0294143264807	9.27472153129084	8.65618591955091	9.0242512229424	9.1446251436165	8.8943381760272	9.25018912171221	9.51855038042357	9.67361150730179	9.9048931507541	9.68705211411051	9.93608434771207	9.95128535114716	10.0731049388327	9.98323048657957	9.62325333375306	9.25337896644852	9.5724662404123	9.47990439487479	9.37687699441467	9.32446544169443	9.19461689314711	9.57327714834427	9.31047505220343	8.94776290723312	9.26452053329422	8.65618591955091	9.02128301580182	9.70269729693064	9.27380150805805	9.95298656670743	10.6262942229942	10.3357827480679	9.95856962805382	9.53474923640917	8.93852147345167	8.97679042525692	9.01533928682569	9.55783618085066	9.36602340742153	9.69429595867829	9.51931127981029	9.98182881406987	10.0717776214361	10.2802014840481	9.44938407865092	9.60362629659053	CG44251	CG44251	protein_coding	0	0	0	0.761841212105807	0.347598888407929	-0.493718828328615	0	0	0	0.135486840683668	-0.564934685027669	-0.436369636706824	0.0428313071145171	-0.597726413975671	-0.490098621133183	3	0.865817481050825	1.76834279302195	0	1.96892766350769
NM_141428.2	FBgn0026563	3R	7054585	7054785	500	+	1	12	52	47	21	16	22	14	22	29	45	34	93	89	121	108	99	132	211	88	333	248	300	144	30	133	44	22	1	26	42	39	24	59	52	15	119	162	66	65	94	83	102	46	220	182	257	255	85	31	65	246	85	145	166	109	133	160	132	103	9.25984697860624	9.08090908788235	9.40752704386955	9.42215482922305	9.12777259242133	9.44784120621661	9.4539483099041	9.56734402656545	9.75662308319964	9.99459069321875	10.1250616308683	9.9886367716056	10.2072899916351	10.1358216214278	10.2793664176081	10.2456247296884	9.83659726926354	9.57927421372322	9.37191592335968	9.51035146632585	9.72925458323	9.55878126549148	9.29214411645733	9.85730856593028	9.61080973220958	9.11350444608425	9.53849076834736	9.1664693713255	9.19232360874955	9.88987708122439	9.1843690073921	10.3745748498111	9.16134235375762	10.3134819063924	10.0032109623923	9.63973612841603	9.11057078990215	9.17815942742054	8.98229129682415	9.66959655496134	9.5545563314597	10.0640307533437	9.57696014538602	10.3986155877644	9.55580661857716	10.0586076798199	9.3073488991751	9.50818516507686	CG1979	CG1979	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	1.63931139466356	0.164206333298176	-0.175550851090732	3	0	-1.96772406125991	0	1.96772406125991
NR_002531.1	NA	2L	21508704	21508904	500	+	2225	1802	2154	2256	3576	4502	5636	4995	4869	4451	4823	4914	2325	2065	2510	1157	1465	1238	2242	731	3240	3526	2954	1999	4060	5543	4927	3372	4128	4637	4533	2471	3998	3414	2290	816	2841	4532	3401	2426	3131	2057	3176	1132	4850	4039	5101	5345	328	206	152	353	311	155	376	101	291	237	203	154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0642632471708668	-0.66267656153941	0	-0.589029185482145	-0.384697350443589	0.026977874198932	-0.0983898564028333	0	-0.480159326682366	-0.406472368137601	-0.515003955743663	-0.306208094981075	0.315782180895782	0.254561407699955	0.329395130379965	5	0.629271104493796	-1.77165365802249	-0.578549183085199	1.9670937863213
NM_140375.3	FBgn0036346	3L	13089769	13089969	500	-	5	26	31	38	54	10	9	26	25	26	44	35	134	126	240	93	128	134	346	128	423	434	323	242	240	302	94	95	30	110	454	192	283	198	205	44	126	160	129	100	101	122	168	94	508	405	421	366	630	38	187	438	190	308	253	114	187	192	259	256	9.15944741572977	9.16390547355318	9.01883829337686	8.71652929727597	8.97210472262265	9.1990477799807	9.02087190234392	9.32759213679484	9.49143754366532	9.52687619544145	9.72399765702203	9.53281892115548	9.60898829194328	9.64589626788179	9.7640588340796	9.83412346860799	9.73161663623198	9.22484993346756	9.51434024631488	9.21910419071368	9.42144597199959	9.34914612583737	9.2220636945595	9.58663620757399	9.42981767365507	8.85818796936348	9.15903323948333	8.99095232777385	8.76769370394553	9.64623317707265	9.05689884798278	9.7477057111432	8.65618591955091	9.81355946816939	9.59113478327287	9.34394275122102	8.95687986195525	9.05621464254982	9.02689298058109	9.5126459318909	9.31619079587642	9.60150084964514	9.4749513896032	10.053173566251	9.2631308244067	9.51185917622878	9.37607106923525	9.64415442192208	CG11251	CG11251	protein_coding	0	0	0	0	0	0	0	0	0	0	0	0	-0.906327533082889	-0.528963797245512	-0.108129941405169	4	0	1.96425512757391	0	1.96425512757391
NM_143932.3	NA	3R	9015141	9015341	500	-	1238	1029	672	1135	1677	2334	2985	3047	2426	2951	2900	2465	933	755	1053	559	666	602	1035	367	1236	1322	1057	1186	186	1042	190	134	264	243	248	108	190	184	130	38	47	58	71	57	50	37	35	30	100	100	69	114	79	9	36	65	16	34	59	27	50	32	64	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0683693779935414	-0.134017719277076	0	-0.269483858952233	-0.648795120870028	0.00143921702591952	-1.07465017663163	0	-0.660273154143186	0	0	0	0	0	0	5	-0.0656483412835346	-0.916839762796341	-1.73492333077482	1.96338071168699
NM_143932.3	FBgn0040534	3R	9015141	9015341	500	-	1238	1029	672	1135	1677	2334	2985	3047	2426	2951	2900	2465	933	755	1053	559	666	602	1035	367	1236	1322	1057	1186	186	1042	190	134	264	243	248	108	190	184	130	38	47	58	71	57	50	37	35	30	100	100	69	114	79	9	36	65	16	34	59	27	50	32	64	39	10.8316707138041	10.9295311875735	10.9875527838141	11.1274202476797	10.8356221470792	10.8255348394787	10.9450240439017	10.947022198322	10.6051797748599	10.4534493457253	10.44711806865	10.581453322096	10.3961237650138	10.26565678312	10.2389759184586	10.2125526296854	10.467078717692	10.5448793543688	10.9285518396907	11.1761198565352	10.374367486178	10.6636030635868	10.5977208115899	10.7158589741937	10.5765366247862	10.3069502345746	11.046696467372	10.3277137107815	10.2235954592787	10.0900194581548	10.7494953199548	10.2131781085943	10.4647827120914	9.88213868614257	10.2451421406595	10.6036547042167	10.6556085935302	10.8053305247202	11.036615744322	10.4736220243546	10.6465097406104	10.5367930040867	10.8064945868799	10.1978269325363	10.2476875070814	9.84335344427686	10.2538961197425	10.2352054525461	CG11985	CG11985	protein_coding	0.0683693779935414	-0.134017719277076	0	-0.269483858952233	-0.648795120870028	0.00143921702591952	-1.07465017663163	0	-0.660273154143186	0	0	0	0	0	0	5	-0.0656483412835346	-0.916839762796341	-1.73492333077482	1.96338071168699
NR_133301.1	NA	3L	22177399	22177599	500	-	27	40	56	51	44	27	21	35	33	32	84	63	637	615	997	323	428	435	486	245	712	837	504	511	261	509	358	319	484	423	238	157	258	163	241	79	392	702	576	378	447	345	501	208	880	685	660	771	223	1	90	125	49	87	76	50	53	69	96	52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	-0.678493626985916	-0.926730584648894	-0.591404387176507	-0.445649602243352	0	-0.53885431358163	-0.194468366809887	-0.413798800027762	-0.468855499906281	-0.884981169709259	0	0	5	1.07712266674393	-1.31164742910206	-0.984503915824982	1.96210605670497
NM_079562.3	FBgn0000412	3R	9240067	9240267	500	-	801	891	519	813	1102	1617	2079	2461	2060	2355	2166	1816	719	700	1176	728	481	348	992	271	766	1053	517	686	205	609	216	137	287	284	406	146	314	290	161	51	15	54	29	38	35	35	43	20	77	45	71	80	37	1	13	39	9	21	68	20	31	28	52	26	14.2909969042213	14.441170990007	14.454383381016	14.6547196394578	14.3439561397554	14.4501658613081	14.925411139504	14.7353589545409	13.4905202789787	13.3128653499398	13.3004783086055	13.5109322644571	13.4020663574667	13.4046206372568	13.270797794449	13.5236166185874	13.4496917088518	13.8802162031012	14.5446548783352	14.9957864527767	13.5430490421113	13.8907650153224	14.469445197976	14.3488614857105	14.0678505464805	13.6178078757307	14.4988819881787	14.121230704222	13.0434113233062	12.8299434865883	14.0240908166992	13.3320167368318	12.3739438887163	11.3544639952603	12.8312125326093	13.2988751049721	14.5850868533735	14.4755115572294	14.1108081663637	13.3157571590885	14.0395746979112	13.9044814320803	13.6106405755284	12.655505817139	12.416670861045	12.1912067058124	12.0638671562134	12.1217653875508	CG9745	D1	protein_coding	0.0695338338591763	0.0165020290826787	0.0722707364293072	-0.240850396850186	-1.43321063553544	-0.278502563228815	-0.0530606943209389	0.430060078986242	-0.464795197273748	0	0	0	0	0	0	5	0.158306599371162	-1.95256359561444	-0.0877958126084449	1.96093693907653
NR_133451.1	NA	3R	25588979	25589179	500	-	54	46	177	289	513	705	624	446	612	817	1051	776	366	290	528	183	368	340	625	260	753	989	650	756	96	553	209	103	313	325	162	117	300	289	237	97	252	308	327	276	187	218	388	131	761	562	525	505	81	1	54	73	103	43	80	24	33	36	47	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09137129101456	-0.0976160029006336	0	0.475966811938149	0.114969121584116	0.170154675673082	-0.388324102733948	0	0.122042871976872	0.205878308678363	-0.0160653253804549	0.0169970022309174	0	0	0	1	1.7869453025851	0.761090609195347	-0.266281230757076	1.96044334875808
NM_165584.2	FBgn0025360	2R	8040983	8041183	500	+	3	17	45	44	12	11	8	18	20	21	30	45	84	58	75	1	78	131	156	77	249	231	190	117	38	275	16	28	88	64	87	31	54	83	52	17	39	134	51	91	45	94	77	63	240	163	223	242	468	176	240	283	380	774	701	497	694	663	1046	665	10.8774844439597	10.83846789807	10.9365861914785	10.9362061214286	11.0367642173355	11.0070528010579	11.3848063863959	11.4137264937151	10.5975516500321	10.7553711731933	10.625701426817	10.5565601494978	10.9157973391314	11.0249339193435	10.6676350835774	10.5459324482376	10.4487229003046	10.5160846651308	11.596648062127	11.7070983060786	10.5359925370266	10.6947880099836	11.8108786954173	11.5785921649186	10.9239465867008	10.6707932357941	11.3140160668559	11.0597539694859	10.7855999467355	10.8397236112768	11.2702155212888	10.9204470777365	10.5213795651357	10.3462812464942	11.4131593024211	11.7426686506196	11.2116148985493	10.768592055047	11.0846931859722	10.7876159824047	10.8912059860448	10.9433558131502	10.6144350725237	10.7276266584778	11.1641163434474	10.7830718968352	10.7328826157393	10.6079528248969	CG18455	Optix	protein_coding	0	0	0	0.807386998989922	1.92344491579503	-0.289103748601181	0	0	0	0	0.301770204990688	0.398549932947617	1.32382398779373	1.47294458536222	0.254312795194307	6	-0.700320137938305	-1.8279849923344	0	1.95754372308813
NM_079044.2	FBgn0000078	2R	17124763	17124963	500	+	7	57	73	26	122	23	27	21	34	39	63	56	243	193	142	11	163	233	354	138	678	412	524	288	32	191	57	31	57	28	60	26	35	65	70	15	110	224	163	68	173	85	157	57	271	213	418	422	106	19	63	178	135	95	130	84	98	141	82	84	9.12055680932789	8.90293203522217	9.50973649433573	8.65618591955091	8.8853585609028	8.8570538679201	8.99608746471049	8.91796689354864	9.41635796964103	9.70201820273755	10.1265793448157	9.74329429176034	9.8385278059528	9.82864781739338	9.95107883110482	9.78712685064109	9.46292766839214	9.24367212783858	9.13139743457645	8.65618591955091	9.20286150118742	9.12597555041972	8.9915991709321	9.25676055589409	8.91580123085797	8.65618591955091	9.55420969042113	9.16101074303686	8.93458597066309	9.47918814946499	9.16052557469283	9.63938505350419	9.11985073406034	9.57633489005351	9.47908222182524	9.59418440687944	8.65618591955091	8.91025404466341	9.09613061689766	9.35374593917789	9.13266843556158	9.4529595841019	9.48921426868962	9.81738055290302	9.67856460805763	9.30628807683144	8.96166253699842	9.22175830179985	CG17876	Amy-d	protein_coding	0	0	0	0.199440487984599	1.97320576329172	0.185087338638372	0	0	0	-0.214908470484404	-0.0338711947634058	0.392470668554378	0	0.203387520524335	-0.0427732719569844	6	-0.143691003306568	1.95095854886602	0	1.95624292045356
NM_170055.2	FBgn0262975	3R	23188929	23189129	500	-	12	27	40	61	6	11	15	17	42	21	42	50	179	129	111	119	91	155	241	97	447	272	343	166	112	340	134	193	118	180	179	94	165	171	176	53	178	215	185	148	124	142	176	81	401	278	436	447	1130	169	560	789	259	519	623	447	391	392	503	354	12.5187229130404	12.583202988508	12.9228847847438	13.1421227405666	12.5710744635267	12.3912977477123	13.2981349861136	13.2623381036518	12.5488947755784	12.3896941117278	12.8872790287949	13.0099648841362	12.1292603294965	12.1478709057485	12.6022450165523	12.6008887891547	12.7042722788592	12.7377468274507	12.7297788950928	12.7423350377982	12.5172545452133	12.5290004632964	12.718082092974	12.2777550936487	12.2481303583177	12.4809816018042	12.635037823149	12.9200315407515	13.0110896049492	12.7343376438671	12.7519345604418	12.2480798778615	14.0159665701145	12.8895471689532	12.6963515064878	12.9832998034769	12.3987951072028	12.2074561606018	12.4412190139723	12.2946877463965	12.4358199939802	12.4021256178078	12.2774328735798	11.9974169878281	13.2279440896895	12.9931786821146	13.4567225779949	13.123212647221	CG43286	cnc	protein_coding	0	0	0	0.168098026915261	0.0975283693729268	0.194202153853406	-0.133267281658267	0	0.60698279273083	-0.227787865718129	-0.125159000499321	0.401237000322722	-0.108821221095638	-0.663451149793536	-0.157215331496953	2	-0.0482901341052721	1.8955520708243	0.473715511072563	1.95444518359788
NR_133282.1	NA	3L	20208601	20208801	500	-	5	43	46	53	9	6	23	17	22	27	34	53	189	80	111	4	91	126	134	93	392	210	341	168	13	133	36	56	1	18	60	41	27	44	56	12	145	190	77	93	87	91	100	40	215	192	328	319	50	64	9	98	57	47	122	68	71	111	67	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	-0.0447263306871183	1.60902936377095	0.374160769384301	0	0	0	-0.886685984518204	0.108797841185063	0.534932933913697	0	0	0	6	0.242955209419444	1.93846380246813	0	1.95362973648111
NR_123886.1	NA	X	12742546	12742746	500	+	72	48	55	34	96	116	115	157	181	185	169	145	644	691	772	302	618	424	597	229	788	943	775	801	19	115	129	28	1	45	57	36	59	61	64	17	195	260	256	219	265	199	259	102	410	326	383	390	33	1	1	14	2	11	31	7	26	15	11	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.251511779068721	0	-0.672310063376255	-0.526688457525539	-0.23115930605802	0	0	0	0.0345162950378122	-0.5110850620883	-0.583728607658815	0	0	0	5	1.31180915377802	-1.43015782695981	0	1.94066861312029
NM_001276005.1	FBgn0015625	3R	24870616	24870816	500	-	1232	1204	856	970	2461	2271	2836	3130	2935	3304	2602	2467	886	816	1102	431	822	584	990	301	1218	1266	982	956	1827	2513	2111	1238	1481	1697	2078	1021	1976	1633	817	225	67	237	77	39	79	84	84	83	164	127	236	303	113	71	49	41	26	46	71	39	51	32	50	33	14.722067044665	14.8749994511331	14.9679656575642	15.2344343128446	14.5251355378081	14.5766816240686	15.4274958071703	15.2890687886443	14.1360698731301	13.935042366076	13.3497321064246	13.6293850085206	13.8312246231041	13.8502911527649	13.6498828028736	13.9088510070636	13.7163580100779	14.0725862686788	14.1496443566072	14.5342898243934	13.9707517085863	14.3051085834274	14.3525106540379	14.2418057253183	14.4340624335432	14.0634995152714	13.2343485927431	13.173006992899	13.1082249193957	12.6566944677873	13.0282674557328	12.1653225681295	12.2200147428128	11.2410354005734	10.6839989405866	11.3163827515599	14.6958204115461	14.6356809205967	13.2588503270843	13.0198484820554	14.1152456006267	13.8044479877706	13.1044704801381	12.2034094799304	11.9735709036858	11.4965064163139	10.7775494694041	11.1447112998212	CG5814	CycB3	protein_coding	-0.0571752826923358	0.0318584403520111	-0.412375642737134	-0.442216813456994	-0.519449332224934	-0.367681965598169	-0.150760474066283	-0.23145248974567	-0.675023840826932	-0.114943385154818	0.211320908469604	0.394519907021408	0	0	0	5	-0.928589915413653	-1.3293481112801	-1.05723680463888	1.93576736542771
NM_057581.5	FBgn0010222	3R	9050355	9050555	500	-	5	32	15	25	70	50	38	39	72	66	91	74	34	65	94	41	57	93	202	67	167	253	135	152	28	284	29	17	9	16	44	13	40	41	61	10	65	80	85	60	37	60	76	46	232	129	150	144	1	15	22	52	97	15	49	13	41	44	36	11	9.95513936360117	9.79416499509591	9.75760502029306	9.59290835216695	9.81386764640949	9.87530725049568	9.70234723371426	9.72242707359964	9.9600397410987	10.1306863335337	9.91875828087189	10.0525091087843	10.0060668477617	10.1333769357846	10.1590173703977	10.1449352268551	9.88574441455927	10.0691237777877	9.77281737814996	9.64834478112521	9.91514157956869	9.97614549689997	10.0041909181148	9.99582537288851	9.78693768409996	9.89484739970739	9.9593612577405	9.61954164862814	10.0320320001551	9.88273424881817	9.82165701098165	9.78228166858262	10.4364434665987	10.1714002371371	10.0091807802315	9.92417893273865	9.81922066742366	9.78130908662844	9.85731376316775	9.9355490612517	9.97743497145571	9.88652819653778	10.1861410241813	10.374551397171	10.1626650020041	10.0607395664447	11.0585252865522	10.5872688680533	CG18466	Nmdmc	protein_coding	0	0	0	1.42104224742946	0.389557635525768	0.119335083152259	0	0	0	0	0.147330258607478	0	0	0	0	2	-0.147330258607478	1.92993496610749	0	1.93555035545595
NM_130718.5	FBgn0260484	X	3799149	3799349	500	+	61	31	98	59	151	292	261	213	243	276	495	372	327	204	324	9	209	233	387	173	626	640	633	533	4	140	9	19	1	36	53	43	20	62	46	10	195	208	184	138	161	124	189	97	577	367	452	405	34	1	14	32	42	15	58	17	40	26	57	16	10.2272242014753	10.3144487340924	10.1265499807666	9.82483860554509	10.2296408954128	10.2545902629537	9.97820013708425	9.92922709033812	10.363657978648	10.2878885451926	10.1758912047325	10.1874902170215	10.0434255331891	9.87813390802171	9.96318405751164	9.7415618216242	10.4517640200652	10.6801563186419	10.3454073054948	10.5862287820031	10.5150470421806	10.2899938931893	10.2482208903132	10.2137381298943	10.0961845759825	10.280607969641	10.5451395445947	11.1124419008432	10.6863392271633	10.7079757930967	10.608054982845	10.4020706543123	10.723815698637	10.3309876310837	10.2473484878508	10.4287018283994	10.239264452289	10.009265544876	10.4468748202166	10.3029657197998	10.0203564146102	10.0063845922682	10.2450765546133	10.1153844968934	10.4827707408188	10.4842301893109	10.3659876943581	10.5509880114866	CG32789	HIP	protein_coding	1.03875772074025	-0.0716297771005285	0	0.142093235890206	1.18129427496018	0.566074067317645	0	0	0	-0.108030148155734	0.393185426016348	0.269034787884109	0	0	0	6	0.412937877894999	1.88946157816803	0	1.93405862020096
NM_130718.5	FBgn0029676	X	3799149	3799349	500	+	61	31	98	59	151	292	261	213	243	276	495	372	327	204	324	9	209	233	387	173	626	640	633	533	4	140	9	19	1	36	53	43	20	62	46	10	195	208	184	138	161	124	189	97	577	367	452	405	34	1	14	32	42	15	58	17	40	26	57	16	11.4691430150867	11.4839617204398	11.2845925720079	11.4376141146135	11.1431226245968	11.1560045622834	11.0947566842365	11.1253175107457	11.1266884185689	11.0745640767397	10.8454602348317	10.8399690263428	10.475626634893	10.5132720196255	10.6296965888492	10.6186576767808	11.500279042751	11.4881998580096	11.409666955815	11.5261370938844	11.2888320391373	10.9210413423892	11.2048172204464	10.8856276783986	10.6383227635409	11.5818950572792	12.1403179779041	12.2279373957364	12.0014189720453	12.0086633895221	12.2649925961302	11.7611227440243	11.7495794080231	11.0853999395312	11.5806200159857	11.8577922438746	11.1351711485047	11.0721162795776	12.3841452594635	11.9453103905436	10.6321446107211	10.6822033090217	11.2876433205376	11.2589229727556	11.386374414753	11.3796806482395	11.6929104049828	11.6899591269869	CG2947	HIP-R	protein_coding	1.03875772074025	-0.0716297771005285	0	0.142093235890206	1.18129427496018	0.566074067317645	0	0	0	-0.108030148155734	0.393185426016348	0.269034787884109	0	0	0	6	0.412937877894999	1.88946157816803	0	1.93405862020096
NR_003753.1	NA	2L	4085889	4086089	500	+	11	15	19	33	22	17	21	12	17	20	58	40	103	133	143	87	127	125	176	63	205	222	208	171	107	298	89	71	326	221	232	113	198	137	111	49	77	211	84	73	101	148	148	100	406	340	353	393	35	63	63	45	119	16	57	11	60	37	36	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.0200219814898861	-0.465649657415555	-0.246718340781815	0.32236212788581	0	-0.732164875465746	0.398378065615809	1.1111457501186	0.246445461734766	0	0	0	2	-1.75596927746918	-0.692346016707484	-0.409802747579936	1.93150444011667
